author_1_name,author_2_name,year,collaboration_count
"Y, J.","Thompson, N.",2025,1
"Y, J.","Turan, N.",2025,1
"Y, J.","Ortiz, O.",2025,1
"Y, J.","Desai, P.",2025,1
"Y, J.","D’Acunto, P.",2025,1
"Y, J.","Krishnamoorthy, R.",2025,1
"Y, J.","Wilmes, S.",2025,1
"Y, J.","Edworthy, S.",2025,1
"Y, J.","Jurow, S.",2025,1
"Y, J.","Kothari, V.",2025,1
"Y, J.","Barrales, W.",2025,1
"Yip, J. C.","Dangol, A.",2025,1
"Yip, J. C.","Kientz, J. A.",2025,1
"Yip, J. C.","Wolfe, R.",2025,1
"Yip, J. C.","Landesman, R.",2025,1
"Cooper, J.","Sabbah, S.",2025,1
"Barber, J.","Graham, G.",2025,1
"Koval, J.","Grossman, S.",2025,1
"Seaman, J.","Coppens, A.",2025,1
"Seaman, J.","Hartman, C.",2025,1
"Kerr, J.","Lei, D.",2025,1
"Kerr, J.","Ding, L.",2025,1
"Burkhardt, J.","Jambon, F.",2025,1
"Greene, J. A.","Yu, L.",2025,1
"Greene, J. A.","Bernacki, M.",2025,1
"Greene, J. A.","Plumley, R. D.",2025,1
"Bush, J. B.","Doherty, E.",2025,1
"Bush, J. B.","Grab, G. B.",2025,1
"Bush, J. B.","Chang, M. A.",2025,1
"Bush, J. B.","Hoang, N.",2025,1
"Bush, J. B.","Zhang, R.",2025,1
"Bush, J. B.","D’Mello, S.",2025,1
"Bush, J. B.","Breideband, T.",2025,1
"Bush, J. B.","Singh, T.",2025,1
"Ginger, J.","Nadler, D.",2025,1
"Nordine, J.","Fortus, D.",2025,1
"Nordine, J.","Neumann, K.",2025,1
"Korpi, J.","Hukkanen, S.",2025,1
"Latva-aho, J.","Vuopala, E.",2025,1
"Latva-aho, J.","Pijeira-Díaz, H. J.",2025,1
"Latva-aho, J.","Mänty, K.",2025,1
"Adams, J.","Howard, I.",2025,1
"Adams, J.","Turner, K.",2025,1
"Adams, J.","Schaffer, K.",2025,1
"Adams, J.","Ladhani, S.",2025,1
"Cross, J.","Rogers, C.",2025,1
"Higgs, J.","Han, A.",2025,1
"Higgs, J.","McBride, C.",2025,1
"Higgs, J.","Saito-Stehberger, D.",2025,1
"Higgs, J.","Ritchie, D.",2025,1
"Higgs, J.","Smyslova, D.",2025,1
"Higgs, J.","Jackson, D. W.",2025,1
"Higgs, J.","McCune, D. L.",2025,1
"Higgs, J.","Goehrig, F.",2025,1
"Higgs, J.","Nwogu, I.",2025,1
"Higgs, J.","Zheng, J.",2025,1
"Higgs, J.","Ramdath, K.",2025,1
"Higgs, J.","Kaimana, M.",2025,1
"Higgs, J.","Isero, M.",2025,1
"Higgs, J.","Warschauer, M.",2025,1
"Higgs, J.","Melo, N. A.",2025,1
"Higgs, J.","Waight, N.",2025,1
"Higgs, J.","Li, Q.",2025,1
"Higgs, J.","Hurtado, S.",2025,1
"Higgs, J.","Scheuneman, S. M.",2025,1
"Higgs, J.","Relmasira, S. C.",2025,1
"Higgs, J.","Tate, T.",2025,1
"Higgs, J.","Chávez, V. C.",2025,1
"Higgs, J.","Zhang, Y.",2025,1
"Jacobs, J.","Baker, A.",2025,1
"Jenkins, J.","Allison, A.",2025,1
"Jenkins, J.","Pete, C.",2025,1
"Jenkins, J.","Morgan, C.",2025,1
"Jenkins, J.","Pete, C.",2025,1
"Jenkins, J.","Haws, D.",2025,1
"Jenkins, J.","Parry, D.",2025,1
"Jenkins, J.","Quintana, E.",2025,1
"Jenkins, J.","Quayle, K.",2025,1
"Jenkins, J.","Cardona-Rivera, R. E.",2025,1
"Kahn, J.","Deroo, M.",2025,1
"Kahn, J.","Cayuso, S.",2025,1
"Chiu, J. L.","Crowder, A.",2025,1
"Chiu, J. L.","McAlister, A. M.",2025,1
"LaBonte, J.","Thibodeau, T.",2025,1
"Meyer, J.","Roberts, A.",2025,1
"Meyer, J.","Lämsä, J.",2025,1
"Meyer, J.","Edwards, J.",2025,1
"Meyer, J.","Sobocinski, M.",2025,1
"Meyer, J.","Whitehead, R.",2025,1
"Muirhead, J.","Lei, D.",2025,1
"Muirhead, J.","Ding, L.",2025,1
"Rowsell, J.","Dörfler, K.",2025,1
"Rowsell, J.","Schalk, M.",2025,1
"Rowsell, J.","Wilmes, S.",2025,1
"Tripp, J.","Ianni, A.",2025,1
"Tripp, J.","Vil, C. S.",2025,1
"Tripp, J.","Johnson, G.",2025,1
"Tripp, J.","Huffman, K.",2025,1
"Tripp, J.","Stapleton, M. K.",2025,1
"Tripp, J.","Robert, S.",2025,1
"Li, J.","Cheng, A.",2025,1
"Li, J.","Hui, E.",2025,1
"Ries, J.","Dijk, A. V.",2025,1
"Smith, J.","Yu, Y.",2025,1
"Smith, J.","Gong, Y.",2025,1
"Miller, J.","Alanís, J.",2025,1
"Miller, J.","Dunbar, K. M.",2025,1
"Miller, J.","Buli, T.",2025,1
"Ha, J.","Ghosh, A.",2025,1
"Ha, J.","Hu-Au, E.",2025,1
"Ha, J.","Yan, L.",2025,1
"Ha, J.","Yoon, S.",2025,1
"Ha, J.","Jeong, S.",2025,1
"Todd, J. A.","Graf, E. A.",2025,1
"Todd, J. A.","Jiang, Y.",2025,1
"Bautista, J.","Nifoussi, V. P.",2025,1
"Blake-West, J.","Rogers, C.",2025,1
"Blake-West, J.","Romano, D.",2025,1
"Blake-West, J.","Seccia, I. T.",2025,1
"Blake-West, J.","Cross, J.",2025,1
"Blake-West, J.","Cervera, K.",2025,1
"Blake-West, J.","Hays, V. V.",2025,1
"Hammer, J.","Andam, A.",2025,1
"Hammer, J.","Stewart, A. E.",2025,1
"Hammer, J.","Poblete, I. P.",2025,1
"Hammer, J.","Pan, M. Y.",2025,1
"Hauser, J.","Williamson, A.",2025,1
"Hauser, J.","Sweeney, K.",2025,1
"Johnson, J.","Stephenson, V.",2025,1
"McClain, J.","Buli, T.",2025,1
"Morey, J.","Kedia, A.",2025,1
"Morey, J.","Szabo, N.",2025,1
"Roberts, J.","Endert, A.",2025,1
"Roberts, J.","Wise, C. F.",2025,1
"Roberts, J.","Dobar, E. B.",2025,1
"Roberts, J.","Koval, J.",2025,1
"Roberts, J.","Grossman, S.",2025,1
"Roberts, J.","McKlin, T.",2025,1
"Roberts, J.","Li, Y.",2025,1
"Shumway, J.","Ashineh, A.",2025,1
"Shumway, J.","Lee, B.",2025,1
"Vandenberg, J.","Boulden, D.",2025,1
"Vandenberg, J.","Uchidiuno, J.",2025,1
"Vandenberg, J.","Cateté, V.",2025,1
"Vandenberg, J.","Min, W.",2025,1
"Tello, J. V.","Ryoo, J. J.",2025,1
"Watkins, J.","Goodwin, A. Y.",2025,1
"Watkins, J.","Tang, Y.",2025,1
"Moon, J.","Edmonds, C.",2025,1
"Moon, J.","Dey, I.",2025,1
"Moon, J.","Banihashem, K.",2025,1
"Moon, J.","McNeill, L.",2025,1
"Moon, J.","Jackson, T. J.",2025,1
"Moon, J.","Zhu, X.",2025,1
"Moon, J.","Jung, Y.",2025,1
"Ha, J. E.","Kim, D.",2025,1
"Ha, J. E.","Tae, J.",2025,1
"Ha, J. E.","Kim, S.",2025,1
"Park, J. H.","Han, A.",2025,1
"Park, J. H.","Perez, A.",2025,1
"Park, J. H.","Malyn-Smith, J.",2025,1
"Park, J. H.","Moore, K.",2025,1
"Park, J. H.","Peterson, K.",2025,1
"Shen, J.","Perry, A.",2025,1
"Shen, J.","Timpilis, D.",2025,1
"Shen, J.","Sharma, M.",2025,1
"Shen, J.","Rai, P.",2025,1
"Shen, J.","Lu, R.",2025,1
"Feng, J.","Ren, P.",2025,1
"Zeng, J.","Yang, H.",2025,1
"Zeng, J.","Shang, J.",2025,1
"Zeng, J.","Tan, S.",2025,1
"Zhao, J.","Feng, S.",2025,1
"Zhao, J.","Ouyang, W.",2025,1
"Zhao, J.","Zhang, X.",2025,1
"Zhao, J.","Xie, Y.",2025,1
"Zhang, J.","Lei, D.",2025,1
"Zhang, J.","Song, G.",2025,1
"Zhang, J.","Ding, L.",2025,1
"Zhang, J.","Sun, Y.",2025,1
"Jiang, J.","Cao, J.",2025,1
"Jiang, J.","Yu, J.",2025,1
"Jiang, J.","Liu, Z.",2025,1
"Ji, J.","Feng, J.",2025,1
"Ji, J.","Ren, P.",2025,1
"Ji, J.","Xia, Z.",2025,1
"Shi, J.","Andres, M. S.",2025,1
"Shi, J.","Wu, Z.",2025,1
"Cheng, J.","Zheng, B.",2025,1
"Cheng, J.","Tran, H. N.",2025,1
"Cheng, J.","Xu, J.",2025,1
"Cheng, J.","Chen, K.",2025,1
"Cao, J.","Yu, J.",2025,1
"Cao, J.","Liu, Z.",2025,1
"Chao, J.","Han, A.",2025,1
"Chao, J.","Tatar, C.",2025,1
"Chao, J.","McBride, C.",2025,1
"Chao, J.","Saito-Stehberger, D.",2025,1
"Chao, J.","Ritchie, D.",2025,1
"Chao, J.","Jackson, D. W.",2025,1
"Chao, J.","McCune, D. L.",2025,1
"Chao, J.","Goehrig, F.",2025,1
"Chao, J.","Nwogu, I.",2025,1
"Chao, J.","Higgs, J.",2025,1
"Chao, J.","Zheng, J.",2025,1
"Chao, J.","Ramdath, K.",2025,1
"Chao, J.","Kaimana, M.",2025,1
"Chao, J.","Isero, M.",2025,1
"Chao, J.","Warschauer, M.",2025,1
"Chao, J.","Melo, N. A.",2025,1
"Chao, J.","Waight, N.",2025,1
"Chao, J.","Hurtado, S.",2025,1
"Chao, J.","Corrigan, S.",2025,1
"Chao, J.","Han, S.",2025,1
"Chao, J.","Scheuneman, S. M.",2025,1
"Chao, J.","Relmasira, S. C.",2025,1
"Chao, J.","Tate, T.",2025,1
"Chao, J.","Chávez, V. C.",2025,1
"Chao, J.","Jung, Y.",2025,1
"Yu, J.","Liu, Z.",2025,1
"Beale, J.","Scheirer, C.",2025,1
"Beale, J.","Lyu, C.",2025,1
"Beale, J.","Castro, F.",2025,1
"Beale, J.","Huang, X.",2025,1
"Beale, J.","Gao, Y.",2025,1
"Vo, J.","Huang, F.",2025,1
"Lee, J.","Lee, C.",2025,1
"Lee, J.","Kwon, J. S.",2025,1
"Lee, J.","Cho, K.",2025,1
"Lee, J.","Kim, M.",2025,1
"Kang, J.","Rajarathinam, R. J.",2025,1
"Kang, J.","Zhou, Y.",2025,1
"Lei, J.","Wu, S.",2025,1
"Chen, J.","Qi, X.",2025,1
"Chen, J.","Zhang, Y.",2025,1
"Liu, J.","Wang, C.",2025,1
"Liu, J.","Wang, P.",2025,1
"He, J.","Jin, B.",2025,1
"He, J.","Zhang, D.",2025,1
"Lu, J.","Gilmutdinova, R.",2025,1
"Kim, J.","Li, N.",2025,1
"Kim, J.","Detrick, R.",2025,1
"Kim, J.","Lee, S.",2025,1
"Kim, J.","Haddadian, G.",2025,1
"Kim, J.","Han, H.",2025,1
"Kim, J.","Galindo-Parra, M. F.",2025,1
"Kim, J.","Abdeen, M. S.",2025,1
"Kim, J.","Kim, S.",2025,1
"Kim, J.","Galen, S. S.",2025,1
"Kim, J.","Hendry, T. M.",2025,1
"Kim, J.","Bae, Y.",2025,1
"Zhou, J.","Desai, A.",2025,1
"Zhou, J.","Chinn, C. A.",2025,1
"Zhou, J.","Lin, Q.",2025,1
"Zhou, J.","Underwood, T.",2025,1
"Zhou, J.","Alekh, V.",2025,1
"Kim, J.","Kozan, K.",2025,1
"Jung, J.","Park, H.",2025,1
"Jung, J.","Joo, S.",2025,1
"Goode, J.","Ko, A. J.",2025,1
"Goode, J.","Parker, B.",2025,1
"Goode, J.","Everson, J.",2025,1
"Goode, J.","Smith, J. F.",2025,1
"Goode, J.","Ottina, J.",2025,1
"Goode, J.","Jones, K.",2025,1
"Goode, J.","Taylor, M.",2025,1
"Goode, J.","Chang, M. A.",2025,1
"Goode, J.","Ibrahim, N.",2025,1
"Goode, J.","Elmeligui, T.",2025,1
"Goode, J.","Crocker, T.",2025,1
"Davenport, J. L.","Matlen, B. J.",2025,1
"Clarke-Midura, J.","Zandi, A.",2025,1
"Clarke-Midura, J.","Ashineh, A.",2025,1
"Clarke-Midura, J.","Lee, B.",2025,1
"Clarke-Midura, J.","Shumway, J.",2025,1
"Curnow, J.","Oyibocha, A.",2025,1
"Curnow, J.","Banerjee, A.",2025,1
"Curnow, J.","Velamur, A.",2025,1
"Curnow, J.","McKoy, A.",2025,1
"Curnow, J.","Salazar, B.",2025,1
"Curnow, J.","Boateng, B. A.",2025,1
"Curnow, J.","Malcolm, B.",2025,1
"Curnow, J.","Paré, D.",2025,1
"Curnow, J.","Knee, E.",2025,1
"Curnow, J.","McNabb, E.",2025,1
"Curnow, J.","Becerra, G. V.",2025,1
"Curnow, J.","Chen, G. A.",2025,1
"Curnow, J.","Keenan, H. B.",2025,1
"Curnow, J.","Pradhan, I.",2025,1
"Curnow, J.","Y, J.",2025,1
"Curnow, J.","Polman, J. L.",2025,1
"Curnow, J.","Miller, K.",2025,1
"Curnow, J.","Kopparla, M.",2025,1
"Curnow, J.","Takeuchi, M. A.",2025,1
"Curnow, J.","Melo, N. A.",2025,1
"Curnow, J.","Mitchell, N. D.",2025,1
"Curnow, J.","Desai, P.",2025,1
"Curnow, J.","Folger, R.",2025,1
"Curnow, J.","Kennedy, R.",2025,1
"Curnow, J.","Lee, S. P.",2025,1
"Curnow, J.","Edworthy, S.",2025,1
"Curnow, J.","Thraya, S.",2025,1
"Curnow, J.","Jones, S. T.",2025,1
"Curnow, J.","Leibovitz, T.",2025,1
"Curnow, J.","Vea, T.",2025,1
"Curnow, J.","Becerra, T.",2025,1
"Curnow, J.","Tran, T. C.",2025,1
"Wiebe, J. P.","Khan, R.",2025,1
"Wiebe, J. P.","Burns, S.",2025,1
"Huang, J.","Rich, A.",2025,1
"Huang, J.","Han, A.",2025,1
"Huang, J.","McBride, C.",2025,1
"Huang, J.","Saito-Stehberger, D.",2025,1
"Huang, J.","Ritchie, D.",2025,1
"Huang, J.","Smyslova, D.",2025,1
"Huang, J.","Jackson, D. W.",2025,1
"Huang, J.","McCune, D. L.",2025,1
"Huang, J.","Goehrig, F.",2025,1
"Huang, J.","Nwogu, I.",2025,1
"Huang, J.","Higgs, J.",2025,1
"Huang, J.","Chao, J.",2025,1
"Huang, J.","Donaldson, J. P.",2025,1
"Huang, J.","Zheng, J.",2025,1
"Huang, J.","Ramdath, K.",2025,1
"Huang, J.","Kaimana, M.",2025,1
"Huang, J.","Isero, M.",2025,1
"Huang, J.","Warschauer, M.",2025,1
"Huang, J.","Melo, N. A.",2025,1
"Huang, J.","Waight, N.",2025,1
"Huang, J.","Li, Q.",2025,1
"Huang, J.","Hurtado, S.",2025,1
"Huang, J.","Corrigan, S.",2025,1
"Huang, J.","Scheuneman, S. M.",2025,1
"Huang, J.","Relmasira, S. C.",2025,1
"Huang, J.","Tate, T.",2025,1
"Huang, J.","Chávez, V. C.",2025,1
"Huang, J.","Zhang, Y.",2025,1
"Pöysä-Tarhonen, J.","Häkkinen, P.",2025,1
"Pöysä-Tarhonen, J.","Li, S.",2025,1
"Bhurekeni, J.","Sibanda, A.",2025,1
"Bhurekeni, J.","Sousa, B. D.",2025,1
"Bhurekeni, J.","Mandikonza, C.",2025,1
"Bhurekeni, J.","Jalasi, E.",2025,1
"Bhurekeni, J.","Rivera, J. C. S.",2025,1
"Bhurekeni, J.","Conder-Aller, L.",2025,1
"Bhurekeni, J.","Gutiérrez, M. Z.",2025,1
"Bhurekeni, J.","Staden, W. V.",2025,1
"Chen, J.","Shah, A.",2025,1
"Chen, J.","Han, A.",2025,1
"Chen, J.","Perez, A.",2025,1
"Chen, J.","Lotsos, A.",2025,1
"Chen, J.","Peel, A.",2025,1
"Chen, J.","Krakowski, A.",2025,1
"Chen, J.","Perret, B.",2025,1
"Chen, J.","Greenwald, E.",2025,1
"Chen, J.","Rabinowitz, G.",2025,1
"Chen, J.","Wang, G.",2025,1
"Chen, J.","Zhang, H.",2025,1
"Chen, J.","Park, J. H.",2025,1
"Chen, J.","Malyn-Smith, J.",2025,1
"Chen, J.","Moore, K.",2025,1
"Chen, J.","Peterson, K.",2025,1
"Chen, J.","Zhao, L.",2025,1
"Chen, J.","Weckel, M.",2025,1
"Chen, J.","Wilkerson, M. H.",2025,1
"Chen, J.","Gupta, P.",2025,1
"Chen, J.","Burke, Q.",2025,1
"Chen, J.","Ali, S.",2025,1
"Chen, J.","Jacob, S.",2025,1
"Clark, J. C.","Jenkins, G.",2025,1
"Clark, J. C.","Wallace, H.",2025,1
"Clark, J. C.","Palisse, J.",2025,1
"Smith, J. F.","Ko, A. J.",2025,1
"Smith, J. F.","Parker, B.",2025,1
"Smith, J. F.","Everson, J.",2025,1
"Smith, J. F.","Ibrahim, N.",2025,1
"Lopez, J. L.","Gomez, A.",2025,1
"Lopez, J. L.","Woolley, D.",2025,1
"Lopez, J. L.","Nguyen, J.",2025,1
"Lopez, J. L.","Salazar, J.",2025,1
"Lopez, J. L.","Long, K.",2025,1
"Ottina, J.","Jones, K.",2025,1
"Ottina, J.","Taylor, M.",2025,1
"Ottina, J.","Elmeligui, T.",2025,1
"Ottina, J.","Crocker, T.",2025,1
"Stamper, J.","Gweon, G.",2025,1
"Stamper, J.","Seoh, S.",2025,1
"Stamper, J.","Lee, Y.",2025,1
"Stamper, J.","Yao, Y.",2025,1
"Stamper, J.","Che, Y.",2025,1
"Weatherley, J.","Grab, G. B.",2025,1
"Weatherley, J.","Bush, J. B.",2025,1
"Weatherley, J.","Chang, M. A.",2025,1
"Weatherley, J.","Biddy, Q.",2025,1
"Weatherley, J.","D’Mello, S.",2025,1
"Weatherley, J.","Breideband, T.",2025,1
"Weatherley, J.","Singh, T.",2025,1
"Wargo, J. M.","Pei, W.",2025,1
"Donaldson, J. P.","Pawson, A.",2025,1
"Donaldson, J. P.","Han, A.",2025,1
"Donaldson, J. P.","McBride, C.",2025,1
"Donaldson, J. P.","Saito-Stehberger, D.",2025,1
"Donaldson, J. P.","Ritchie, D.",2025,1
"Donaldson, J. P.","Smyslova, D.",2025,1
"Donaldson, J. P.","Jackson, D. W.",2025,1
"Donaldson, J. P.","McCune, D. L.",2025,1
"Donaldson, J. P.","Goehrig, F.",2025,1
"Donaldson, J. P.","Nwogu, I.",2025,1
"Donaldson, J. P.","Higgs, J.",2025,1
"Donaldson, J. P.","Chao, J.",2025,1
"Donaldson, J. P.","Katompa, J.",2025,1
"Donaldson, J. P.","Zheng, J.",2025,1
"Donaldson, J. P.","Ramdath, K.",2025,1
"Donaldson, J. P.","Barth, M.",2025,1
"Donaldson, J. P.","Kaimana, M.",2025,1
"Donaldson, J. P.","Isero, M.",2025,1
"Donaldson, J. P.","Warschauer, M.",2025,1
"Donaldson, J. P.","Melo, N. A.",2025,1
"Donaldson, J. P.","Waight, N.",2025,1
"Donaldson, J. P.","Li, Q.",2025,1
"Donaldson, J. P.","Hurtado, S.",2025,1
"Donaldson, J. P.","Corrigan, S.",2025,1
"Donaldson, J. P.","Han, S.",2025,1
"Donaldson, J. P.","Scheuneman, S. M.",2025,1
"Donaldson, J. P.","Relmasira, S. C.",2025,1
"Donaldson, J. P.","Tate, T.",2025,1
"Donaldson, J. P.","Chávez, V. C.",2025,1
"Donaldson, J. P.","Zhang, Y.",2025,1
"Bijur, J.","Garcia, D.",2025,1
"McCausland, J.","Conrath, B.",2025,1
"McCausland, J.","Jacobson, E.",2025,1
"McCausland, J.","Winters, G.",2025,1
"McCausland, J.","Turcotte, N.",2025,1
"McCausland, J.","Asino, T. I.",2025,1
"Osborne, J.","Salman, A.",2025,1
"Osborne, J.","Voitle, F.",2025,1
"Osborne, J.","Sermeus, J.",2025,1
"Osborne, J.","Kremer, K.",2025,1
"Osborne, J.","Vanhove, L.",2025,1
"Osborne, J.","Vandecandelaere, M.",2025,1
"Osborne, J.","Santos, P. J. M.",2025,1
"Osborne, J.","Duncan, R. G.",2025,1
"Osborne, J.","Krishnamoorthy, R.",2025,1
"Osborne, J.","Lemmens, V.",2025,1
"Park, J.","Meza-Torres, C.",2025,1
"Park, J.","Agrawal, G.",2025,1
"Park, J.","Liu, H.",2025,1
"Park, J.","Deng, Y.",2025,1
"Lämsä, J.","Roberts, A.",2025,1
"Lämsä, J.","Edwards, J.",2025,1
"Lämsä, J.","Sobocinski, M.",2025,1
"Lämsä, J.","Whitehead, R.",2025,1
"Shim, J.","Ong, A.",2025,1
"Shim, J.","Varda, C.",2025,1
"Shim, J.","Hammer, D.",2025,1
"Shim, J.","Kyza, E. A.",2025,1
"Shim, J.","Järvenoja, H.",2025,1
"Shim, J.","Polman, J. L.",2025,1
"Shim, J.","Radinsky, J.",2025,1
"Shim, J.","Reznick, N.",2025,1
"Shim, J.","Törmänen, T.",2025,1
"Shim, J.","Tran, T. C.",2025,1
"Shim, J.","Leung, V.",2025,1
"Shim, J.","Zhang, W.",2025,1
"Shim, J.","Nguyen, Z.",2025,1
"Giron, J.","Whiting, M.",2025,1
"Sherry-Wagner, J.","Lees, A.",2025,1
"Sherry-Wagner, J.","White, B.",2025,1
"Sherry-Wagner, J.","Hoffman, C.",2025,1
"Sherry-Wagner, J.","Starks, E.",2025,1
"Sherry-Wagner, J.","Germinaro, K.",2025,1
"Sherry-Wagner, J.","Ovies-Bocanegra, M. A.",2025,1
"Sherry-Wagner, J.","Barry, N.",2025,1
"Sherry-Wagner, J.","Gyles, S.",2025,1
"Sherry-Wagner, J.","McGowan, V. C.",2025,1
"Garcia, J. E.","Vishwanath, A.",2025,1
"Mendez, J.","Es, E. A. V.",2025,1
"Sandoval-Llanos, J.","Dinç, E.",2025,1
"Sandoval-Llanos, J.","Turano, G. D.",2025,1
"Sandoval-Llanos, J.","Hakim, N.",2025,1
"Sandoval-Llanos, J.","Ojeda-Ramirez, S.",2025,1
"Sandoval-Llanos, J.","Becerra, T.",2025,1
"Michaelis, J. E.","Lee, G.",2025,1
"Michaelis, J. E.","Jo, H. Y.",2025,1
"Krajcik, J.","Shin, N.",2025,1
"Krajcik, J.","Qian, X.",2025,1
"Krajcik, J.","Xing, Y.",2025,1
"Polman, J. L.","Ong, A.",2025,1
"Polman, J. L.","Chen, A.",2025,1
"Polman, J. L.","McKoy, A.",2025,1
"Polman, J. L.","Salazar, B.",2025,1
"Polman, J. L.","Boateng, B. A.",2025,1
"Polman, J. L.","Varda, C.",2025,1
"Polman, J. L.","Järvenoja, H.",2025,1
"Polman, J. L.","Melo, N. A.",2025,1
"Polman, J. L.","Mitchell, N. D.",2025,1
"Polman, J. L.","Reznick, N.",2025,1
"Polman, J. L.","Folger, R.",2025,1
"Polman, J. L.","Kennedy, R.",2025,1
"Polman, J. L.","Leibovitz, T.",2025,1
"Polman, J. L.","Törmänen, T.",2025,1
"Polman, J. L.","Leung, V.",2025,1
"Polman, J. L.","Zhang, W.",2025,1
"Polman, J. L.","Nguyen, Z.",2025,1
"Radinsky, J.","Ong, A.",2025,1
"Radinsky, J.","Castro, A.",2025,1
"Radinsky, J.","Pierson, A.",2025,1
"Radinsky, J.","Daniel, B.",2025,1
"Radinsky, J.","Varda, C.",2025,1
"Radinsky, J.","Keifert, D. T.",2025,1
"Radinsky, J.","Hammer, D.",2025,1
"Radinsky, J.","Järvenoja, H.",2025,1
"Radinsky, J.","Y, J.",2025,1
"Radinsky, J.","Polman, J. L.",2025,1
"Radinsky, J.","Gutiérrez, K. D.",2025,1
"Radinsky, J.","Gholson, M.",2025,1
"Radinsky, J.","Reznick, N.",2025,1
"Radinsky, J.","Philip, T. M.",2025,1
"Radinsky, J.","Törmänen, T.",2025,1
"Radinsky, J.","Tran, T. C.",2025,1
"Radinsky, J.","Kothari, V.",2025,1
"Radinsky, J.","Leung, V.",2025,1
"Radinsky, J.","Zhang, W.",2025,1
"Radinsky, J.","Nguyen, Z.",2025,1
"Fisher, J. A.","Hong, Y.",2025,1
"Danish, J.","Maltese, A. V.",2025,1
"Danish, J.","Anderson, A.",2025,1
"Danish, J.","Lane, A. C.",2025,1
"Danish, J.","Desai, A.",2025,1
"Danish, J.","Simpson, A.",2025,1
"Danish, J.","Parks, A.",2025,1
"Danish, J.","S, A. T.",2025,1
"Danish, J.","Brownell, C. J.",2025,1
"Danish, J.","Feng, C.",2025,1
"Danish, J.","Chinn, C. A.",2025,1
"Danish, J.","Wallace, C.",2025,1
"Danish, J.","Hong, D.",2025,1
"Danish, J.","Parker, D. A.",2025,1
"Danish, J.","Davalos, E.",2025,1
"Danish, J.","Ayalon, E.",2025,1
"Danish, J.","Anton, G.",2025,1
"Danish, J.","Biswas, G.",2025,1
"Danish, J.","Lester, J. C.",2025,1
"Danish, J.","Alanís, J.",2025,1
"Danish, J.","Zhou, J.",2025,1
"Danish, J.","Wargo, J. M.",2025,1
"Danish, J.","Fonteles, J. H.",2025,1
"Danish, J.","Walker, J. T.",2025,1
"Danish, J.","Paul, K.",2025,1
"Danish, J.","Knowe, M.",2025,1
"Danish, J.","Humburg, M.",2025,1
"Danish, J.","Gresalfi, M.",2025,1
"Danish, J.","Srivastava, N.",2025,1
"Danish, J.","Lin, Q.",2025,1
"Danish, J.","Duncan, R. G.",2025,1
"Danish, J.","Buli, T.",2025,1
"Danish, J.","Wang, T.",2025,1
"Danish, J.","Kumaran, V.",2025,1
"Danish, J.","Kim, Y. J.",2025,1
"Danish, J.","Ryan, Z.",2025,1
"Meléndez, J. W.","Wei, G.",2025,1
"Meléndez, J. W.","Gutiérrez, K. D.",2025,1
"Meléndez, J. W.","Favaretto, M.",2025,1
"Chen, J.","Jan, M.",2025,1
"Fonteles, J. H.","Campbell, D.",2025,1
"Fonteles, J. H.","Montenegro, J.",2025,1
"Malyn-Smith, J.","Han, A.",2025,1
"Malyn-Smith, J.","Perez, A.",2025,1
"Malyn-Smith, J.","Moore, K.",2025,1
"Rahm, J.","Thraya, S.",2025,1
"Lim, J.","Schwartz, S.",2025,1
"Lim, J.","Acquaye, S.",2025,1
"Shih, J.","Yu, F.",2025,1
"Shih, J.","Li, L. N.",2025,1
"Shih, J.","Khambari, M. N. M.",2025,1
"Shih, J.","Yu, S.",2025,1
"Shih, J.","Chen, W.",2025,1
"Shih, J.","Hu, X.",2025,1
"Shih, J.","Yeh, Y.",2025,1
"Torralba, J.","Membrillo-Hernandez, J.",2025,1
"Zheng, J.","Saito-Stehberger, D.",2025,1
"Zheng, J.","Ritchie, D.",2025,1
"Zheng, J.","Smyslova, D.",2025,1
"Zheng, J.","McCune, D. L.",2025,1
"Zheng, J.","Goehrig, F.",2025,1
"Zheng, J.","Nwogu, I.",2025,1
"Zheng, J.","Zhang, J.",2025,1
"Zheng, J.","Ramdath, K.",2025,1
"Zheng, J.","Kaimana, M.",2025,1
"Zheng, J.","Isero, M.",2025,1
"Zheng, J.","Melo, N. A.",2025,1
"Zheng, J.","Li, Q.",2025,1
"Zheng, J.","Hurtado, S.",2025,1
"Zheng, J.","Scheuneman, S. M.",2025,1
"Zheng, J.","Relmasira, S. C.",2025,1
"Zheng, J.","Tate, T.",2025,1
"Zheng, J.","Wang, T.",2025,1
"Zheng, J.","Chávez, V. C.",2025,1
"Zheng, J.","Zhang, Y.",2025,1
"Fusco, J.","Buli, T.",2025,1
"Uchidiuno, J.","Gardner-McCune, C.",2025,1
"Uchidiuno, J.","Touretzky, D.",2025,1
"Uchidiuno, J.","Cateté, V.",2025,1
"Uchidiuno, J.","Gelder, W.",2025,1
"Uchidiuno, J.","Min, W.",2025,1
"Uchidiuno, J.","Yu, X.",2025,1
"Nguyen, J.","Phuong, A. E.",2025,1
"Nguyen, J.","Hunn, C. T.",2025,1
"Nguyen, J.","Mejia, F. D.",2025,1
"Nguyen, J.","Huang, F.",2025,1
"Nguyen, J.","Vo, J.",2025,1
"Clarke, J. A.","Koichu, B.",2025,1
"Clarke, J. A.","Long, E.",2025,1
