citing_paper_id,cited_paper_id,citing_year,cited_year,context_snippet,status,notes
proc_icls-2026,handle_1_8373,2026,2022,"Across the learning sciences and in fields such as literacy and teacher education, scholars have increasingly taken",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026,handle_1_9051,2026,2022,"& J. S. Brown (Eds.), Knowledge and interaction: A synthetic agenda for the learning sciences (pp. 72–",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026,handle_1_8805,2026,2022,Embodying the numerical and humanistic sides of data. In Proceedings of the 16th International,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026,handle_1_8859,2026,2022,"Situated within the broader fields of learning sciences, design education, and queer and trans studies in",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026,handle_1_8295,2026,2022,through Cognitive Dissonance. Proceedings of the 19th International Conference of the Learning,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026,handle_1_8640,2026,2022,Student Learning Through Large Language Models. Proceedings of the 30th ACM Conference on,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8640,2026,2022,Natural Selection. Proceedings of the 17th Conference on the Learning Sciences.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_9051,2026,2022,"Brown (Eds.), Knowledge and interaction: A synthetic agenda for the learning sciences , 30 -71.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8269,2026,2022,Connecting to Learning Sciences Literature on Teacher Noticing.  These shifts in instructor thinking,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_9071,2026,2022,"improve equity in higher education. In C. Chinn, E. Tan, C. Chan, & Y. Kali (Eds.), Proceedings of the",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8295,2026,2022,through cognitive dissonance. Proceedings of the 19th International Conference of the Learning,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_9001,2026,2022,"strong informing of policy and practice around AI in education. For instance, ISLS research emphasizes how AI",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8715,2026,2022,"principle-based innovation at an elementary school. Journal of the Learning Sciences, 20(2), 262– 307.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8366,2026,2022,to Designing Tools for Learning With Communities. Proceedings of the 17th International Conference,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8363,2026,2022,conditions of learning: Proceedings of the Computer -Supported Collaborative Learning (CSCL),extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8980,2026,2022,"Kapur, M., & Bielaczyc, K. (2012). Designing for productive failure. Journal of the Learning Sciences, 21(1),",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8355,2026,2022,The International Society of the Learning Sciences is a leader in the design and study of learning environment s.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_38486,handle_1_8958,2026,2022,and Designing Relational Possibilities in Teaching and Learning. Proceedings of the 17th International,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_8970,2026,2022,"critical, justice-oriented data literacies in a post -truth world. In Proceedings of the 16th International",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_8655,2026,2022,for narrative creation as a culturally sustaining practice that warrants deeper learning sciences exploration.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_9057,2026,2022,Body politics: Queer and trans* bodies in learning sciences,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_8976,2026,2022,"Gutierrez and colleagues (1996; 1997). In the learning sciences literature, the third space acts as a place where",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_9032,2026,2022,Spaces for Indigenous STEM Success. In Discussions on University Science Teaching:  Proceedings of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_8366,2026,2022,to Designing Tools for Learning With Communities. Proceedings of the 17th International Conference,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_8295,2026,2022,"(Noddings, 2013) to argue that the Learning Sciences has a responsibility to support caregivers through offering",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_8417,2026,2022,Past work in the learning sciences offers several starting points for exploring co-design spaces as sites of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_8859,2026,2022,equity: Perspectives from design of AI education. In Proceedings of the 16th International Conference,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_8348,2026,2022,and partner with artificial intelligence in the learning sciences. Rather than treating evaluation as a post -hoc,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_9051,2026,2022,"N. Brown (Eds.), Knowledge and Interaction: A Synthetic Agenda for the Learning Sciences, (pp. 30-",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
